date,politician,channel_type,mentions
2025-11-16,Кличко Віталій,voenkor,1
2025-11-16,Подоляк Михайло,other,14
2025-11-16,Залужний Валерій,other,6
2025-11-16,Буданов Кирило,other,6
2025-11-16,Кулеба Дмитро,voenkor,1
2025-11-16,Притула Сергій,other,15
2025-11-16,Порошенко Петро,other,11
2025-11-16,Безугла Мар'яна,other,1
2025-11-16,Арахамія Давид,other,3
2025-11-16,Кривонос Сергій,other,7
2025-11-16,Тимошенко Юлія,other,1
2025-11-16,Берлінська Марія,other,2
2025-11-16,Білецький Андрій,other,1
2025-11-16,Малюк Василь,other,8
2025-11-16,Береза Борислав,other,5
2025-11-16,Ляшко Олег,other,2
2025-11-16,Кузик Петро,other,1
2025-11-16,Бровді Роберт,other,1
2025-11-16,Стефанчук Руслан,other,3
2025-11-16,Вілкул Олександр,other,2
2025-11-16,Портніков Віталій,other,4
2025-11-17,Подоляк Михайло,voenkor,3
2025-11-17,Зеленський Володимир,voenkor,18
2025-11-17,Зеленський Володимир,state media,17
2025-11-17,Умеров Рустем,state media,7
2025-11-17,Зеленський Володимир,other,923
2025-11-17,Умеров Рустем,other,135
2025-11-17,Свириденко Юлія,other,52
2025-11-17,Бровді Роберт,other,4
2025-11-17,Кривонос Сергій,other,33
2025-11-17,Усик Олександр,other,97
2025-11-17,Ляшко Олег,other,4
2025-11-17,Кулеба Дмитро,other,11
2025-11-17,Буданов Кирило,voenkor,6
2025-11-17,Чмут Тарас,voenkor,1
2025-11-17,Порошенко Петро,voenkor,1
2025-11-17,Умеров Рустем,voenkor,8
2025-11-17,Железняк Ярослав,voenkor,3
2025-11-17,Федоров Михайло,voenkor,1
2025-11-17,Железняк Ярослав,other,56
2025-11-17,Безугла Мар'яна,other,11
2025-11-17,Порошенко Петро,other,28
2025-11-17,Тимошенко Юлія,other,11
2025-11-17,Залужний Валерій,other,9
2025-11-17,Буданов Кирило,other,28
2025-11-17,Верещук Ірина,other,3
2025-11-17,Арахамія Давид,other,2
2025-11-17,Арестович Олексій,other,5
2025-11-17,Притула Сергій,other,23
2025-11-17,Железняк Ярослав,state media,2
2025-11-17,Буданов Кирило,state media,1
2025-11-17,Берлінська Марія,other,6
2025-11-17,Кличко Віталій,other,14
2025-11-17,Терехов Ігор,other,6
2025-11-17,Подоляк Михайло,other,13
2025-11-17,Кривонос Сергій,state media,1
2025-11-17,Порошенко Петро,state media,1
2025-11-17,Федоров Михайло,other,17
2025-11-17,Стерненко Сергій,other,7
2025-11-17,Білецький Андрій,other,3
2025-11-17,Гетманцев Данило,other,1
2025-11-17,Чмут Тарас,other,12
2025-11-17,Лаченков Ігор,other,1
2025-11-17,Кім Віталій,other,4
2025-11-17,Бойко Юрій,other,1
2025-11-17,Малюк Василь,other,10
2025-11-17,Береза Борислав,other,2
2025-11-17,Давидюк Микола,other,2
2025-11-17,Стефанчук Руслан,other,4
2025-11-17,Разумков Дмитро,other,2
2025-11-17,Вілкул Олександр,other,2
2025-11-17,Портніков Віталій,other,2
2025-11-18,Зеленський Володимир,other,1091
2025-11-18,Буданов Кирило,other,21
2025-11-18,Свириденко Юлія,other,36
2025-11-18,Порошенко Петро,other,70
2025-11-18,Тимошенко Юлія,other,31
2025-11-18,Малюк Василь,other,16
2025-11-18,Стерненко Сергій,other,6
2025-11-18,Усик Олександр,other,40
2025-11-18,Подоляк Михайло,other,10
2025-11-18,Зеленський Володимир,state media,45
2025-11-18,Кулеба Дмитро,other,88
2025-11-18,Порошенко Петро,state media,3
2025-11-18,Буданов Кирило,state media,2
2025-11-18,Залужний Валерій,other,67
2025-11-18,Железняк Ярослав,other,82
2025-11-18,Кличко Віталій,state media,1
2025-11-18,Зеленський Володимир,voenkor,60
2025-11-18,Умеров Рустем,voenkor,9
2025-11-18,Безугла Мар'яна,voenkor,2
2025-11-18,Железняк Ярослав,voenkor,3
2025-11-18,Умеров Рустем,other,90
2025-11-18,Терехов Ігор,voenkor,1
2025-11-18,Кличко Віталій,other,20
2025-11-18,Разумков Дмитро,other,16
2025-11-18,Гетманцев Данило,other,17
2025-11-18,Арахамія Давид,other,17
2025-11-18,Терехов Ігор,other,85
2025-11-18,Тимошенко Юлія,state media,1
2025-11-18,Федоров Михайло,other,5
2025-11-18,Стефанчук Руслан,other,35
2025-11-18,Умеров Рустем,state media,4
2025-11-18,Кривонос Сергій,other,16
2025-11-18,Арестович Олексій,other,2
2025-11-18,Маркус Валерій,state media,1
2025-11-18,Стерненко Сергій,state media,1
2025-11-18,Притула Сергій,other,17
2025-11-18,Бровді Роберт,other,10
2025-11-18,Безугла Мар'яна,other,15
2025-11-18,Берлінська Марія,other,5
2025-11-18,Порошенко Петро,voenkor,2
2025-11-18,Стефанчук Руслан,voenkor,1
2025-11-18,Тимошенко Юлія,voenkor,1
2025-11-18,Подоляк Михайло,voenkor,3
2025-11-18,Залужний Валерій,state media,2
2025-11-18,Железняк Ярослав,state media,4
2025-11-18,Кулеба Дмитро,state media,2
2025-11-18,Бровді Роберт,voenkor,1
2025-11-18,Портніков Віталій,other,4
2025-11-18,Яценюк Арсеній,other,2
2025-11-18,Буданов Кирило,voenkor,1
2025-11-18,Залужний Валерій,voenkor,1
2025-11-18,Кривонос Сергій,voenkor,1
2025-11-18,Малюк Василь,voenkor,1
2025-11-18,Ляшко Олег,other,1
2025-11-18,Бойко Юрій,other,1
2025-11-18,Чмут Тарас,other,1
2025-11-18,Бутусов Юрій,other,1
2025-11-18,Береза Борислав,other,4
2025-11-18,Білецький Андрій,other,1
2025-11-18,Кім Віталій,other,1
2025-11-18,Вілкул Олександр,other,3
2025-11-18,Іллєнко Андрій,other,1
2025-11-19,Залужний Валерій,voenkor,1
2025-11-19,Зеленський Володимир,voenkor,4
2025-11-19,Усик Олександр,voenkor,1
2025-11-19,Подоляк Михайло,voenkor,1
2025-11-19,Залужний Валерій,RU gov official,1
2025-11-19,Зеленський Володимир,RU gov official,1
2025-11-19,Зеленський Володимир,other,1333
2025-11-19,Умеров Рустем,other,172
2025-11-19,Залужний Валерій,other,31
2025-11-19,Железняк Ярослав,other,36
2025-11-19,Безугла Мар'яна,other,19
2025-11-19,Берлінська Марія,other,7
2025-11-19,Арахамія Давид,other,39
2025-11-19,Буданов Кирило,other,148
2025-11-19,Гетманцев Данило,other,12
2025-11-19,Свириденко Юлія,other,103
2025-11-19,Терехов Ігор,other,26
2025-11-19,Залужний Валерій,state media,1
2025-11-19,Зеленський Володимир,state media,6
2025-11-19,Умеров Рустем,state media,2
2025-11-19,Железняк Ярослав,state media,1
2025-11-19,Стефанчук Руслан,other,39
2025-11-19,Разумков Дмитро,other,6
2025-11-19,Порошенко Петро,other,41
2025-11-19,Малюк Василь,other,14
2025-11-19,Білецький Андрій,other,15
2025-11-19,Кривонос Сергій,other,11
2025-11-19,Тимошенко Юлія,other,13
2025-11-19,Маркус Валерій,other,1
2025-11-19,Кличко Віталій,other,7
2025-11-19,Подоляк Михайло,other,2
2025-11-19,Кулеба Дмитро,other,5
2025-11-19,Притула Сергій,other,21
2025-11-19,Стерненко Сергій,other,1
2025-11-19,Гордон Дмитро,other,1
2025-11-19,Усик Олександр,other,6
2025-11-19,Прокопенко Денис,other,1
2025-11-19,Іллєнко Андрій,other,1
2025-11-19,Кузик Петро,other,1
2025-11-19,Яценюк Арсеній,other,2
2025-11-19,Береза Борислав,other,3
2025-11-19,Арестович Олексій,other,1
2025-11-19,Гончаренко Олексій,other,1
2025-11-19,Вілкул Олександр,other,2
2025-11-19,Портніков Віталій,other,3
2025-11-19,Федоров Михайло,other,1
2025-11-20,Зеленський Володимир,state media,16
2025-11-20,Зеленський Володимир,RU gov official,1
2025-11-20,Зеленський Володимир,other,1441
2025-11-20,Порошенко Петро,other,24
2025-11-20,Умеров Рустем,other,88
2025-11-20,Разумков Дмитро,other,7
2025-11-20,Железняк Ярослав,other,43
2025-11-20,Кличко Віталій,other,5
2025-11-20,Буданов Кирило,other,39
2025-11-20,Тимошенко Юлія,other,6
2025-11-20,Федоров Михайло,other,7
2025-11-20,Арахамія Давид,other,34
2025-11-20,Безугла Мар'яна,other,21
2025-11-20,Залужний Валерій,other,32
2025-11-20,Умеров Рустем,state media,3
2025-11-20,Яценюк Арсеній,other,1
2025-11-20,Свириденко Юлія,other,25
2025-11-20,Подоляк Михайло,other,2
2025-11-20,Портніков Віталій,other,9
2025-11-20,Берлінська Марія,other,9
2025-11-20,Зеленський Володимир,voenkor,3
2025-11-20,Стерненко Сергій,other,4
2025-11-20,Умеров Рустем,voenkor,1
2025-11-20,Свириденко Юлія,voenkor,1
2025-11-20,Усик Олександр,other,7
2025-11-20,Білецький Андрій,other,8
2025-11-20,Малюк Василь,other,19
2025-11-20,Вілкул Олександр,other,11
2025-11-20,Кузик Петро,other,1
2025-11-20,Гетманцев Данило,other,11
2025-11-20,Арестович Олексій,other,2
2025-11-20,Бровді Роберт,other,4
2025-11-20,Кулеба Дмитро,other,6
2025-11-20,Терехов Ігор,other,17
2025-11-20,Чмут Тарас,other,3
2025-11-20,Стефанчук Руслан,other,3
2025-11-20,Притула Сергій,other,17
2025-11-20,Кривонос Сергій,other,4
2025-11-20,Береза Борислав,other,2
